age,sex,education,race,hispanic,enrolled,full_time,school_level,labor_status,weight,usual_hours,female,race_group,employed,college_enrolled
24,2,33,1,1,0,-1,NA,7,67460900,NA,1,White,0,0
19,1,33,1,1,0,-1,NA,1,65661892,40,0,White,1,0
24,1,39,1,0,1,1,College,7,47429859,NA,0,White,0,1
18,1,37,1,0,1,1,High school,7,73462319,NA,0,White,0,0
23,2,39,1,0,0,-1,NA,1,70603025,36,1,White,1,0
24,1,42,1,0,0,-1,NA,1,72812793,40,0,White,1,0
21,2,40,4,0,1,1,College,1,66414908,30,1,Asian,1,1
22,2,42,1,0,1,1,College,1,34039844,10,1,White,1,1
23,1,42,1,1,1,1,College,1,24099331,32,0,White,1,1
19,1,39,1,0,1,1,College,7,18071617,NA,0,White,0,1
19,1,40,1,0,1,1,College,1,17556729,40,0,White,1,1
23,2,40,1,0,1,1,College,1,15397245,8,1,White,1,1
23,2,40,1,0,1,1,College,1,15397245,3,1,White,1,1
24,2,40,1,0,1,1,College,1,15397245,NA,1,White,1,1
22,2,40,1,0,1,1,College,7,15397245,NA,1,White,0,1
18,1,39,1,0,0,-1,NA,7,24624417,NA,0,White,0,0
19,2,40,1,0,0,-1,NA,1,30131293,40,1,White,1,0
23,2,39,1,0,0,-1,NA,1,5667084,40,1,White,1,0
24,1,38,1,1,0,-1,NA,1,42558409,40,0,White,1,0
21,2,40,1,0,1,1,College,1,50599453,12,1,White,1,1
21,2,41,5,0,1,1,College,7,57344321,NA,1,Other,0,1
20,2,42,8,0,0,-1,NA,1,68597418,37,1,Other,1,0
20,1,39,1,0,0,-1,NA,1,54387896,40,0,White,1,0
23,1,39,2,0,0,-1,NA,1,69174511,40,0,Black,1,0
19,1,39,2,0,0,-1,NA,6,78134949,NA,0,Black,0,0
22,2,39,1,1,0,-1,NA,1,45387264,20,1,White,1,0
18,2,39,1,0,0,-1,NA,1,47801215,NA,1,White,1,0
19,1,35,1,0,0,-1,NA,1,44986429,24,0,White,1,0
19,1,39,1,1,0,-1,NA,1,45629030,40,0,White,1,0
24,2,43,4,0,0,-1,NA,1,51901365,40,1,Asian,1,0
18,2,39,1,1,0,-1,NA,1,58286448,NA,1,White,1,0
21,2,39,1,1,0,-1,NA,4,64123814,NA,1,White,0,0
23,1,39,4,0,0,-1,NA,1,32200653,40,0,Asian,1,0
22,1,39,4,0,0,-1,NA,1,32200653,40,0,Asian,1,0
21,1,39,1,0,0,-1,NA,1,6876159,40,0,White,1,0
20,2,40,1,0,1,1,College,7,8014732,NA,1,White,0,1
24,2,44,1,0,1,1,College,7,11807317,NA,1,White,0,1
22,1,40,1,0,1,1,College,7,10928078,NA,0,White,0,1
18,2,40,1,0,1,1,College,1,7917263,NA,1,White,1,1
23,1,39,1,0,0,-1,NA,1,6904592,40,0,White,1,0
19,1,40,1,0,0,-1,NA,1,8156782,24,0,White,1,0
21,1,39,1,0,0,-1,NA,1,49090233,40,0,White,1,0
20,2,40,1,0,1,1,College,1,34280800,20,1,White,1,1
22,1,41,1,0,1,1,College,1,36261091,40,0,White,1,1
18,2,40,1,0,1,1,College,1,39852140,24,1,White,1,1
20,1,40,1,1,0,-1,NA,1,3744606,35,0,White,1,0
24,1,40,1,0,0,-1,NA,1,5860447,48,0,White,1,0
23,2,43,1,0,0,-1,NA,1,6395440,40,1,White,1,0
19,1,40,1,0,1,1,College,7,4676326,NA,0,White,0,1
23,2,40,1,0,0,-1,NA,1,6353400,40,1,White,1,0
18,2,37,1,0,1,1,High school,7,5113585,NA,1,White,0,0
20,1,39,1,0,0,-1,NA,6,20490085,NA,0,White,0,0
23,2,39,2,0,0,-1,NA,1,25269469,40,1,Black,1,0
20,2,39,2,0,1,1,College,2,35535560,40,1,Black,1,1
19,1,39,1,0,0,-1,NA,1,26240686,40,0,White,1,0
21,2,42,1,1,0,-1,NA,1,55361849,40,1,White,1,0
18,1,40,1,0,1,1,College,7,17818731,NA,0,White,0,1
19,1,40,1,0,1,1,College,7,11176860,NA,0,White,0,1
23,1,39,1,0,0,-1,NA,1,19967527,50,0,White,1,0
22,2,39,1,0,1,2,College,1,19592873,30,1,White,1,1
21,2,42,1,0,1,1,College,7,17614375,NA,1,White,0,1
21,2,42,1,0,1,1,College,1,17614375,20,1,White,1,1
21,1,39,1,0,0,-1,NA,1,20735834,40,0,White,1,0
18,1,37,1,0,0,-1,NA,1,19179965,40,0,White,1,0
21,2,40,1,0,1,1,College,7,15075199,NA,1,White,0,1
21,2,40,1,0,1,1,College,7,15075199,NA,1,White,0,1
22,2,40,1,0,1,1,College,7,15075199,NA,1,White,0,1
21,2,40,1,0,1,1,College,7,15075199,NA,1,White,0,1
20,1,39,1,1,0,-1,NA,1,7941528,40,0,White,1,0
19,1,40,1,0,1,1,College,7,9617406,NA,0,White,0,1
23,1,40,1,0,1,1,College,1,11385220,15,0,White,1,1
21,1,40,1,0,1,1,College,7,11385220,NA,0,White,0,1
24,2,43,1,0,0,-1,NA,1,23790424,36,1,White,1,0
24,2,40,1,0,0,-1,NA,2,22971945,20,1,White,1,0
18,2,39,2,0,0,-1,NA,1,26276508,NA,1,Black,1,0
20,2,39,1,0,0,-1,NA,1,31142868,40,1,White,1,0
19,2,39,1,0,0,-1,NA,1,39243124,30,1,White,1,0
20,2,40,1,0,1,1,College,1,15021206,NA,1,White,1,1
19,1,37,1,0,0,-1,NA,1,17511643,40,0,White,1,0
21,1,39,2,0,1,1,College,7,27182649,NA,0,Black,0,1
21,1,39,1,0,1,1,College,7,25227660,NA,0,White,0,1
21,2,39,1,0,0,-1,NA,7,19072991,NA,1,White,0,0
19,2,39,1,1,1,2,College,7,33285473,NA,1,White,0,1
18,2,39,1,1,1,1,College,7,36992912,NA,1,White,0,1
19,2,39,1,0,1,1,High school,7,14105122,NA,1,White,0,0
19,1,36,1,0,0,-1,NA,1,16394610,40,0,White,1,0
18,2,36,1,0,0,-1,NA,7,16645168,NA,1,White,0,0
19,2,40,1,0,1,1,College,7,23170614,NA,1,White,0,1
19,2,39,1,1,0,-1,NA,1,15108641,40,1,White,1,0
24,1,44,1,1,1,1,College,7,14335947,NA,0,White,0,1
18,2,37,1,0,1,1,High school,7,23567614,NA,1,White,0,0
21,1,40,1,0,1,1,College,1,20098624,NA,0,White,1,1
24,1,39,2,0,0,-1,NA,6,29059017,NA,0,Black,0,0
18,2,39,1,0,1,1,College,7,8670923,NA,1,White,0,1
20,2,39,1,0,0,-1,NA,1,10845584,25,1,White,1,0
23,1,39,1,0,0,-1,NA,1,14157549,30,0,White,1,0
21,2,40,1,0,1,1,College,1,14261790,15,1,White,1,1
19,1,39,1,0,0,-1,NA,4,13849624,NA,0,White,0,0
24,2,41,1,0,0,-1,NA,1,18598209,40,1,White,1,0
24,2,39,1,0,0,-1,NA,4,48480242,NA,1,White,0,0
20,2,39,1,1,0,-1,NA,1,45817771,36,1,White,1,0
21,1,39,1,0,1,1,College,7,19265478,NA,0,White,0,1
19,2,39,1,0,0,-1,NA,7,16101317,NA,1,White,0,0
19,1,39,1,0,0,-1,NA,1,17960312,48,0,White,1,0
24,1,39,1,0,0,-1,NA,1,7808591,45,0,White,1,0
18,2,39,3,0,0,-1,NA,1,8308586,20,1,Other,1,0
21,1,41,1,0,0,-1,NA,1,6404357,40,0,White,1,0
24,1,43,1,0,0,-1,NA,1,6404357,40,0,White,1,0
18,1,39,1,0,0,-1,NA,1,7146013,35,0,White,1,0
23,2,43,1,0,0,-1,NA,1,27477063,40,1,White,1,0
23,1,39,2,0,0,-1,NA,1,28622609,40,0,Black,1,0
18,1,40,2,0,1,1,College,7,41683300,NA,0,Black,0,1
24,2,41,1,0,0,-1,NA,1,22581155,40,1,White,1,0
22,1,39,1,0,0,-1,NA,1,38631908,20,0,White,1,0
18,1,39,1,0,0,-1,NA,1,33820657,40,0,White,1,0
21,2,40,2,0,1,1,College,1,50690947,15,1,Black,1,1
18,1,41,2,0,1,2,College,1,29002820,15,0,Black,1,1
24,1,41,1,0,0,-1,NA,1,8934143,40,0,White,1,0
18,2,39,1,0,0,-1,NA,1,5882968,15,1,White,1,0
23,2,40,1,0,0,-1,NA,1,6578559,40,1,White,1,0
19,1,42,1,0,1,1,College,7,7473586,NA,0,White,0,1
21,1,40,1,0,0,-1,NA,4,6316232,NA,0,White,0,0
19,1,42,1,0,0,-1,NA,1,5237099,40,0,White,1,0
20,1,39,7,0,0,-1,NA,6,9340841,NA,0,Other,0,0
24,1,39,1,0,0,-1,NA,1,7637335,40,0,White,1,0
22,1,36,1,0,0,-1,NA,7,11486874,NA,0,White,0,0
24,1,39,1,0,0,-1,NA,1,6904592,40,0,White,1,0
20,2,39,1,0,0,-1,NA,7,8047873,NA,1,White,0,0
18,2,40,1,0,1,1,College,7,7917263,NA,1,White,0,1
18,2,39,1,0,0,-1,NA,7,9366964,NA,1,White,0,0
20,1,39,1,0,0,-1,NA,1,10191837,40,0,White,1,0
20,1,39,1,1,0,-1,NA,1,6614320,40,0,White,1,0
23,2,39,1,0,0,-1,NA,1,7992735,40,1,White,1,0
21,1,42,1,0,0,-1,NA,2,5340492,40,0,White,1,0
21,2,42,1,0,1,1,College,1,4706937,35,1,White,1,1
21,1,39,1,0,0,-1,NA,6,5340492,NA,0,White,0,0
21,2,40,1,0,1,1,College,1,6510351,30,1,White,1,1
22,2,40,1,0,1,1,College,7,4256600,NA,1,White,0,1
20,2,39,1,1,1,1,College,7,3797907,NA,1,White,0,1
21,2,38,2,0,1,1,College,1,24550642,40,1,Black,1,1
20,2,39,1,0,0,-1,NA,1,24873859,50,1,White,1,0
18,1,37,2,0,1,1,High school,7,36907785,NA,0,Black,0,0
22,1,39,2,0,0,-1,NA,4,35485159,NA,0,Black,0,0
18,1,39,2,0,1,1,College,1,124746398,40,0,Black,1,1
22,2,40,2,0,1,1,College,7,45763032,NA,1,Black,0,1
22,1,43,1,0,0,-1,NA,1,55384228,45,0,White,1,0
23,1,39,1,0,0,-1,NA,4,11326069,NA,0,White,0,0
19,1,37,1,0,0,-1,NA,1,9567440,40,0,White,1,0
20,2,39,2,0,0,-1,NA,7,15525961,NA,1,Black,0,0
20,1,40,1,0,0,-1,NA,1,10665813,NA,0,White,1,0
21,1,39,1,0,1,1,College,7,4870716,NA,0,White,0,1
18,1,39,1,0,1,1,College,7,4505252,NA,0,White,0,1
18,1,39,1,1,0,-1,NA,7,55637950,NA,0,White,0,0
18,2,39,2,0,0,-1,NA,7,87982288,NA,1,Black,0,0
19,1,39,3,1,0,-1,NA,1,85606083,8,0,Other,1,0
18,2,40,1,0,1,1,College,1,85824416,16,1,White,1,1
24,2,43,1,1,0,-1,NA,1,55828605,40,1,White,1,0
20,1,39,1,1,0,-1,NA,1,38871850,40,0,White,1,0
18,2,38,1,1,1,1,High school,4,62239867,NA,1,White,0,0
18,1,39,2,1,0,-1,NA,1,61554572,40,0,Black,1,0
23,1,39,1,0,0,-1,NA,7,53305419,NA,0,White,0,0
19,2,39,1,0,1,1,College,7,56807341,NA,1,White,0,1
23,2,42,1,1,1,1,College,7,47875180,NA,1,White,0,1
24,1,42,1,1,0,-1,NA,1,43245030,40,0,White,1,0
19,1,37,2,0,0,-1,NA,4,49575633,NA,0,Black,0,0
23,1,39,1,1,1,1,College,7,46124607,NA,0,White,0,1
20,1,39,6,0,0,-1,NA,6,59764934,NA,0,Other,0,0
24,1,39,1,1,0,-1,NA,1,57327033,40,0,White,1,0
24,1,44,1,1,0,-1,NA,1,40559782,40,0,White,1,0
18,1,39,2,0,1,1,College,6,65210111,NA,0,Black,0,1
21,1,39,1,0,0,-1,NA,1,67062037,40,0,White,1,0
24,1,39,1,0,0,-1,NA,1,66285139,40,0,White,1,0
23,1,39,1,0,0,-1,NA,1,66285139,40,0,White,1,0
22,1,39,2,0,0,-1,NA,1,43175293,40,0,Black,1,0
22,2,40,1,1,1,2,College,1,70556737,30,1,White,1,1
22,1,39,1,0,1,1,College,1,52231701,12,0,White,1,1
21,1,39,4,0,1,1,College,1,36933318,20,0,Asian,1,1
21,1,39,1,0,1,1,College,7,52231701,NA,0,White,0,1
21,1,39,2,0,1,1,College,1,68526280,20,0,Black,1,1
24,2,43,2,0,0,-1,NA,1,101275773,20,1,Black,1,0
21,1,39,1,1,0,-1,NA,7,44868924,NA,0,White,0,0
20,2,40,1,1,1,1,College,7,45813710,NA,1,White,0,1
21,2,40,1,1,1,1,College,7,45813710,NA,1,White,0,1
19,2,39,1,1,1,1,College,7,49701702,NA,1,White,0,1
21,1,36,1,1,0,-1,NA,1,44156234,40,0,White,1,0
22,1,43,1,0,1,1,College,7,25004134,NA,0,White,0,1
23,2,39,1,0,0,-1,NA,1,24866537,40,1,White,1,0
23,2,39,1,1,0,-1,NA,1,21081988,4,1,White,1,0
19,2,39,1,1,1,1,College,7,16090569,NA,1,White,0,1
19,2,39,1,0,1,1,College,7,19806570,NA,1,White,0,1
22,1,40,1,0,1,1,College,1,28402482,10,0,White,1,1
22,1,39,1,0,0,-1,NA,1,27141238,36,0,White,1,0
23,2,39,2,0,0,-1,NA,7,52301314,NA,1,Black,0,0
22,1,40,1,0,1,1,College,7,46888188,NA,0,White,0,1
18,1,37,2,1,1,1,High school,1,29298684,30,0,Black,1,0
22,1,35,1,0,0,-1,NA,1,44161906,35,0,White,1,0
24,2,39,1,1,0,-1,NA,6,34819051,NA,1,White,0,0
19,1,39,1,0,1,1,College,7,28327458,NA,0,White,0,1
19,2,36,1,1,0,-1,NA,7,39703788,NA,1,White,0,0
18,2,37,2,0,1,1,High school,7,17912539,NA,1,Black,0,0
19,2,42,2,0,1,1,College,7,18880379,NA,1,Black,0,1
18,2,39,2,0,0,-1,NA,4,18880379,NA,1,Black,0,0
22,2,33,2,1,0,-1,NA,7,22072811,NA,1,Black,0,0
18,1,38,1,0,1,1,High school,7,17525299,NA,0,White,0,0
20,1,39,2,0,0,-1,NA,1,31801668,NA,0,Black,1,0
24,2,34,1,0,0,-1,NA,6,10289434,NA,1,White,0,0
22,2,40,2,0,0,-1,NA,1,46425961,40,1,Black,1,0
22,1,39,1,0,0,-1,NA,1,13144888,40,0,White,1,0
19,2,40,1,0,1,1,College,1,11738731,30,1,White,1,1
24,1,43,1,0,0,-1,NA,1,12320140,40,0,White,1,0
23,1,43,2,0,0,-1,NA,1,58298497,40,0,Black,1,0
24,1,43,1,0,0,-1,NA,1,51854152,40,0,White,1,0
19,1,39,1,1,0,-1,NA,7,60247409,NA,0,White,0,0
24,2,39,1,1,1,2,College,5,46802585,NA,1,White,0,1
24,2,43,6,1,0,-1,NA,1,55714201,20,1,Other,1,0
20,1,40,6,1,1,1,College,7,79679064,NA,0,Other,0,1
21,1,40,1,0,1,1,College,1,66300192,20,0,White,1,1
23,2,40,2,0,1,1,College,7,66774711,NA,1,Black,0,1
20,1,41,2,0,0,-1,NA,7,35105364,NA,0,Black,0,0
24,1,39,2,0,0,-1,NA,1,45772064,25,0,Black,1,0
24,1,43,1,0,0,-1,NA,4,71378937,NA,0,White,0,0
22,2,43,1,0,1,1,College,1,64346094,12,1,White,1,1
24,2,43,1,0,1,1,College,1,64346094,20,1,White,1,1
24,2,43,1,0,1,1,College,1,64346094,35,1,White,1,1
23,2,44,4,0,0,-1,NA,1,72985831,35,1,Asian,1,0
23,2,43,1,0,0,-1,NA,4,64346094,NA,1,White,0,0
24,2,43,1,0,0,-1,NA,7,55231824,NA,1,White,0,0
20,2,40,1,0,1,1,College,7,55231824,NA,1,White,0,1
19,1,40,1,0,1,1,College,7,56097753,NA,0,White,0,1
19,1,40,1,0,1,1,College,7,56097753,NA,0,White,0,1
22,1,40,1,0,1,1,College,7,61268503,NA,0,White,0,1
19,2,40,1,1,0,-1,NA,1,72431332,30,1,White,1,0
22,2,39,2,0,0,-1,NA,1,66774711,40,1,Black,1,0
22,1,44,4,0,1,1,College,7,41449572,NA,0,Asian,0,1
21,1,43,4,0,1,1,College,7,41449572,NA,0,Asian,0,1
21,2,39,7,1,0,-1,NA,1,66667101,40,1,Other,1,0
21,1,39,7,1,0,-1,NA,1,57254359,40,0,Other,1,0
24,1,39,2,0,0,-1,NA,1,37271445,35,0,Black,1,0
24,1,39,2,0,0,-1,NA,2,37271445,35,0,Black,1,0
24,1,39,1,0,0,-1,NA,1,63120070,40,0,White,1,0
18,1,39,1,1,0,-1,NA,1,38594252,25,0,White,1,0
23,1,39,1,0,0,-1,NA,7,58087926,NA,0,White,0,0
19,2,40,1,1,1,1,College,7,52991609,NA,1,White,0,1
18,2,37,1,1,1,1,High school,7,58893977,NA,1,White,0,0
18,2,40,1,0,1,1,College,1,48876682,24,1,White,1,1
22,1,43,1,0,0,-1,NA,1,53649663,45,0,White,1,0
24,2,43,1,0,0,-1,NA,1,52619120,20,1,White,1,0
22,1,39,2,0,0,-1,NA,1,100064728,NA,0,Black,1,0
22,2,39,1,0,0,-1,NA,1,52619120,50,1,White,1,0
21,2,43,1,0,0,-1,NA,1,45659920,40,1,White,1,0
21,2,39,1,0,1,1,College,1,45659920,11,1,White,1,1
19,2,39,1,0,0,-1,NA,1,47583486,40,1,White,1,0
24,2,44,4,0,1,1,College,7,38841698,NA,1,Asian,0,1
21,2,40,1,0,1,1,College,1,57135723,30,1,White,1,1
24,1,39,1,0,0,-1,NA,1,68428577,45,0,White,1,0
19,2,37,1,0,1,1,High school,1,47063615,NA,1,White,1,0
20,2,40,1,0,0,-1,NA,1,74724279,40,1,White,1,0
20,1,39,1,0,1,2,College,1,41169601,30,0,White,1,1
22,1,40,1,0,1,1,College,1,43709859,25,0,White,1,1
24,1,39,2,0,0,-1,NA,1,54639625,40,0,Black,1,0
22,2,39,1,0,0,-1,NA,1,57759674,20,1,White,1,0
20,2,40,1,0,0,-1,NA,1,46028433,32,1,White,1,0
21,2,40,1,0,0,-1,NA,7,57759674,NA,1,White,0,0
19,2,40,1,0,1,1,College,7,50916006,NA,1,White,0,1
18,2,39,6,0,1,1,College,1,52695773,24,1,Other,1,1
22,1,36,1,0,1,1,High school,6,53841851,NA,0,White,0,0
21,1,39,1,0,0,-1,NA,1,57639129,40,0,White,1,0
19,2,38,1,0,1,1,College,7,52679672,NA,1,White,0,1
18,2,37,8,0,1,1,High school,1,66972357,12,1,Other,1,0
21,1,39,2,0,1,1,College,1,75313596,40,0,Black,1,1
20,1,39,6,0,0,-1,NA,1,19716826,24,0,Other,1,0
19,2,39,6,0,0,-1,NA,1,20346257,24,1,Other,1,0
19,2,39,6,0,1,1,College,1,20346257,20,1,Other,1,1
18,1,37,6,0,1,1,High school,1,18618469,40,0,Other,1,0
23,2,40,1,0,1,1,College,1,18212743,NA,1,White,1,1
23,2,43,1,0,0,-1,NA,1,34939643,40,1,White,1,0
24,1,44,2,0,0,-1,NA,1,51772004,40,0,Black,1,0
18,2,39,1,0,0,-1,NA,4,56268632,NA,1,White,0,0
23,2,39,1,0,0,-1,NA,1,41797706,40,1,White,1,0
20,2,40,1,0,1,1,College,7,35508395,NA,1,White,0,1
19,2,38,1,0,1,2,High school,7,50787256,NA,1,White,0,0
23,2,43,1,0,0,-1,NA,1,8102068,40,1,White,1,0
24,2,43,1,0,0,-1,NA,1,8102068,60,1,White,1,0
23,2,43,1,0,0,-1,NA,1,8102068,40,1,White,1,0
19,1,39,4,0,1,1,College,7,7003376,NA,0,Asian,0,1
21,2,39,1,0,1,1,College,7,5667084,NA,1,White,0,1
24,2,44,1,0,0,-1,NA,1,59310220,15,1,White,1,0
24,2,43,1,0,0,-1,NA,1,59310220,42,1,White,1,0
22,2,43,1,0,1,1,College,7,50599453,NA,1,White,0,1
21,2,40,4,0,0,-1,NA,1,33325718,20,1,Asian,1,0
24,2,40,1,0,1,1,College,7,46970968,NA,1,White,0,1
20,2,39,1,1,0,-1,NA,7,57082261,NA,1,White,0,0
18,2,37,1,1,1,1,High school,7,51885907,NA,1,White,0,0
19,2,40,1,0,0,-1,NA,1,7094458,20,1,White,1,0
22,2,39,1,0,0,-1,NA,1,6694921,40,1,White,1,0
21,2,39,1,0,0,-1,NA,1,12425018,36,1,White,1,0
24,1,39,4,1,1,1,College,7,9522021,NA,0,Asian,0,1
18,2,37,4,1,1,1,High school,7,10274752,NA,1,Asian,0,0
18,2,37,2,0,1,1,High school,2,32553814,15,1,Black,1,0
22,1,43,1,0,0,-1,NA,1,3578511,40,0,White,1,0
22,1,43,2,0,0,-1,NA,1,6057078,40,0,Black,1,0
24,1,40,1,0,0,-1,NA,1,3802844,50,0,White,1,0
22,1,43,1,0,0,-1,NA,1,45718264,40,0,White,1,0
18,1,39,1,1,1,1,College,7,17133754,NA,0,White,0,1
21,2,42,2,0,1,1,College,7,28945770,NA,1,Black,0,1
23,2,39,1,0,0,-1,NA,1,10982438,22,1,White,1,0
23,2,40,4,0,1,1,College,7,13118412,NA,1,Asian,0,1
23,2,41,1,0,0,-1,NA,1,13322889,40,1,White,1,0
20,1,39,1,0,0,-1,NA,1,11306036,40,0,White,1,0
21,1,42,1,0,0,-1,NA,1,33664500,NA,0,White,1,0
24,2,41,2,0,0,-1,NA,1,69981824,40,1,Black,1,0
22,1,40,1,0,0,-1,NA,1,40446932,40,0,White,1,0
23,1,39,1,0,0,-1,NA,1,7181016,28,0,White,1,0
22,1,39,1,1,0,-1,NA,1,7411517,50,0,White,1,0
19,1,39,1,0,0,-1,NA,1,7112237,40,0,White,1,0
21,1,40,1,0,0,-1,NA,1,8627679,NA,0,White,1,0
23,1,40,1,0,0,-1,NA,1,7799920,40,0,White,1,0
22,1,40,1,0,0,-1,NA,4,8207973,NA,0,White,0,0
19,1,39,1,0,0,-1,NA,1,7515262,40,0,White,1,0
23,1,43,20,0,0,-1,NA,5,9397277,NA,0,Other,0,0
22,1,40,20,0,0,-1,NA,1,9397277,40,0,Other,1,0
18,1,39,20,0,1,2,College,1,8873787,40,0,Other,1,1
24,2,39,1,0,0,-1,NA,7,8278903,NA,1,White,0,0
21,1,39,1,1,1,1,College,7,53012963,NA,0,White,0,1
22,1,37,1,1,0,-1,NA,6,53261748,NA,0,White,0,0
19,2,40,1,1,1,1,College,7,46916895,NA,1,White,0,1
21,1,40,1,1,1,1,College,7,33786364,NA,0,White,0,1
19,2,40,1,1,1,1,College,7,47694538,NA,1,White,0,1
22,2,40,1,1,1,1,College,7,55361849,NA,1,White,0,1
18,1,38,1,1,0,-1,NA,7,74184446,NA,0,White,0,0
18,1,40,2,0,1,2,College,7,63138439,NA,0,Black,0,1
19,1,40,1,1,1,1,College,1,71595090,28,0,White,1,1
24,1,40,1,1,0,-1,NA,1,56549518,40,0,White,1,0
22,1,39,1,1,0,-1,NA,1,56549518,40,0,White,1,0
24,2,43,1,1,0,-1,NA,1,58779255,40,1,White,1,0
18,2,39,1,1,0,-1,NA,7,61619415,NA,1,White,0,0
24,2,43,4,0,1,2,College,1,55847436,40,1,Asian,1,1
19,1,39,1,1,0,-1,NA,6,70515538,NA,0,White,0,0
24,2,40,1,1,1,2,College,1,17439352,40,1,White,1,1
23,1,40,1,1,0,-1,NA,1,11917487,40,0,White,1,0
24,2,40,1,0,0,-1,NA,1,17614375,34,1,White,1,0
19,1,39,1,0,1,1,College,7,10474481,NA,0,White,0,1
24,2,43,1,0,0,-1,NA,1,60148786,40,1,White,1,0
21,1,39,1,1,0,-1,NA,1,41285144,40,0,White,1,0
19,2,39,1,1,1,2,College,1,44701269,27,1,White,1,1
21,1,39,1,0,0,-1,NA,1,54601776,40,0,White,1,0
19,2,38,2,0,1,1,High school,7,62256820,NA,1,Black,0,0
19,2,40,1,1,1,2,College,1,39143278,40,1,White,1,1
24,1,43,4,0,0,-1,NA,1,28455155,80,0,Asian,1,0
24,2,43,1,0,1,1,College,1,35943075,40,1,White,1,1
19,2,39,1,1,1,1,College,1,55716933,40,1,White,1,1
22,1,39,4,0,0,-1,NA,6,53584760,NA,0,Asian,0,0
18,2,38,1,0,1,1,High school,7,44772274,NA,1,White,0,0
19,1,39,1,0,0,-1,NA,1,39119000,NA,0,White,1,0
24,1,43,1,0,0,-1,NA,1,42724752,40,0,White,1,0
24,2,39,2,0,0,-1,NA,1,48513520,40,1,Black,1,0
22,2,39,2,0,0,-1,NA,4,48513520,NA,1,Black,0,0
20,2,39,1,1,0,-1,NA,1,51816675,20,1,White,1,0
23,1,43,1,0,1,1,College,7,42724752,NA,0,White,0,1
18,2,37,1,1,1,1,High school,7,55927011,NA,1,White,0,0
18,1,39,1,0,0,-1,NA,1,60710115,40,0,White,1,0
23,2,36,1,0,1,2,College,7,51448169,NA,1,White,0,1
22,2,36,1,0,1,2,College,1,51448169,25,1,White,1,1
21,1,40,1,1,1,1,College,1,43728336,14,0,White,1,1
19,1,39,1,1,1,1,College,4,47136354,NA,0,White,0,1
18,2,39,1,1,1,1,College,7,66333235,NA,1,White,0,1
20,2,41,1,1,0,-1,NA,1,56090231,40,1,White,1,0
23,1,40,1,0,1,2,College,1,46475680,24,0,White,1,1
21,1,42,2,1,0,-1,NA,1,65487100,50,0,Black,1,0
23,1,39,2,1,0,-1,NA,1,65487100,50,0,Black,1,0
21,1,40,1,1,1,1,College,7,51728181,NA,0,White,0,1
24,1,40,2,0,1,1,College,7,63988579,NA,0,Black,0,1
21,1,39,4,1,0,-1,NA,1,67682474,24,0,Asian,1,0
20,2,39,1,0,0,-1,NA,7,47622737,NA,1,White,0,0
20,2,40,1,0,0,-1,NA,1,47622737,25,1,White,1,0
21,2,39,1,0,0,-1,NA,1,47622737,40,1,White,1,0
24,2,39,1,1,0,-1,NA,1,38809791,40,1,White,1,0
20,2,40,1,1,1,1,College,7,38809791,NA,1,White,0,1
18,1,39,1,1,0,-1,NA,7,50732775,NA,0,White,0,0
18,1,40,1,1,1,1,College,7,50732775,NA,0,White,0,1
24,2,43,1,0,0,-1,NA,1,45605736,35,1,White,1,0
19,1,40,4,0,1,1,College,7,49200400,NA,0,Asian,0,1
22,1,40,1,0,1,1,College,7,47906582,NA,0,White,0,1
20,2,39,8,0,0,-1,NA,1,95576739,30,1,Other,1,0
19,2,40,8,0,1,1,College,7,101771032,NA,1,Other,0,1
23,2,43,8,0,1,1,College,1,95576739,NA,1,Other,1,1
20,1,40,1,0,1,2,College,7,50080247,NA,0,White,0,1
18,1,40,1,0,1,1,College,1,50209332,10,0,White,1,1
19,1,39,1,0,0,-1,NA,7,50913793,NA,0,White,0,0
18,2,39,1,0,0,-1,NA,7,62413409,NA,1,White,0,0
21,2,38,1,1,0,-1,NA,1,46485940,12,1,White,1,0
20,1,39,1,1,0,-1,NA,1,37128788,40,0,White,1,0
24,1,39,1,1,0,-1,NA,1,37128788,40,0,White,1,0
23,1,41,1,1,0,-1,NA,1,33264314,40,0,White,1,0
21,2,39,1,1,0,-1,NA,1,37870061,40,1,White,1,0
24,1,39,1,1,0,-1,NA,7,33264314,NA,0,White,0,0
19,1,39,1,0,0,-1,NA,1,39166255,40,0,White,1,0
18,2,39,1,0,1,1,College,7,50898032,NA,1,White,0,1
24,1,34,1,1,0,-1,NA,1,57936340,40,0,White,1,0
21,1,40,4,0,1,1,College,7,12331978,NA,0,Asian,0,1
22,1,43,9,0,0,-1,NA,1,14539650,40,0,Other,1,0
20,1,40,8,0,1,1,College,7,11889941,NA,0,Other,0,1
21,1,40,4,0,1,1,College,7,8506268,NA,0,Asian,0,1
20,1,37,1,1,0,-1,NA,1,6959372,40,0,White,1,0
23,1,41,1,0,0,-1,NA,1,9338736,22,0,White,1,0
22,2,42,1,0,1,1,College,7,10073501,NA,1,White,0,1
21,2,42,1,0,1,1,College,7,10073501,NA,1,White,0,1
21,2,42,1,0,1,1,College,1,10073501,10,1,White,1,1
21,2,42,1,0,1,1,College,7,10073501,NA,1,White,0,1
24,1,39,1,0,0,-1,NA,1,41446993,40,0,White,1,0
